"sku_id","条形码(upc/ean等)","商品类目名称","商品类目ID","app_spu_code","商品名称","商品图片","封面视频","店内分类","所处店内分类数量","规格名称","规格图","规格图url","店内码/货号","价格","库存","售卖状态","月售","重量","重量单位","起购数","货架码/位置码","创建时间","商品卖点","卖点展示期","文字详情","图片详情","品牌商图片详情","生产日期","到期日期","是否临期","是否过期","发货模式","预售的可配送时间","可售时间","商品属性","力荐","无理由退货","组合商品","参与的组合商品","是否四轮配送","合规状态","违规下架","必填信息缺失","审核状态","审核结果","顾客端聚合展示","商品限购","商品“缺货后库存自动清0”","库存清0时机","类目属性"
"44197483766","2080217319414","夜灯","200005442","57a0b1193084918fa7dd3d76b1717ec0","创意发财灯ins中国风麻将夜灯送父母长辈男女朋友高颜值实用礼物灯一个","有","无","LED灯和电筒>电筒","1","默认规格","无","","9780108115","38.0","992","售卖中","0","400.0","克(g)","1","","2026年1月2日-14:05","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","电压：小于36v。功率：13-20w。能效等级：一级能效。"
"44195260678","2080433083199","节日庆典用品","200005326","31e65a083e044a9da72bb4c1bd089351","（100个）气球结婚金属色加厚房间婚礼场景布置生日派对活动装饰求婚庆用品","有","无","装饰品>气球","1","","无","","9780105510","38.0","580","售卖中","0","100.0","克(g)","1","","2026年1月2日-13:54","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（定制类不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：气球。"
"44194301851","2080201493335","节日庆典用品","200005326","6a4f52fe23598695633a13b802a3d99c","结婚大红花球汽车新车交车大红花红绸布红绣球剪彩花球开业典礼一个","有","无","装饰品>装饰","1","直径25CM飘带长2米","无","","9780100904","38.0","999","售卖中","0","588.0","克(g)","1","","2026年1月2日-13:30","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（定制类不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：剪彩用具。"
"44194551867","2080691735540","数码线缆/转换器","200005557","56e665b407dc49b560d3c5e898ba43ce","（0.25米）绿联 Sata3.0串口硬盘数据线Sata硬盘光驱主板连接线数据线","有","无","电脑配件>线材","1","一头弯一头直","无","","9780102910","46.0","5887","售卖中","0","100.0","克(g)","1","","2026年1月2日-13:44","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：绿联（UGREEN）。商品类别：分线器。"
"44194551868","2080701916044","数码线缆/转换器","200005557","56e665b407dc49b560d3c5e898ba43ce","（0.25米）绿联 Sata3.0串口硬盘数据线Sata硬盘光驱主板连接线数据线","有","无","电脑配件>线材","1","两头直","无","","9780102911","38.0","5548","售卖中","0","100.0","克(g)","1","","2026年1月2日-13:44","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：绿联（UGREEN）。商品类别：分线器。"
"44193633712","2080522617311","座椅板凳","200005429","f9e58eea73525af877d37c19d1a49e62","折叠凳户外钓鱼折叠椅便携凳 折叠凳 沙滩椅帆布椅休闲美术写生椅子马扎","有","无","休闲娱乐>钓鱼用品","1","","无","","9780105493","38.0","555","售卖中","0","688.0","克(g)","1","","2026年1月2日-13:55","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（定制类不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","主体材质：铁。"
"44196207277","2080139931190","浮漂","200005409","f6cafec9f3b56f5acadd7d416d3427cb","咬钩变色夜光漂超亮醒目电子漂日夜两用高灵敏浮漂重力感应鲫鱼漂/个","有","无","休闲娱乐>钓鱼用品","1","一条","无","","9780105306","38.0","885","售卖中","0","889.0","克(g)","1","","2026年1月2日-13:54","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：可口可乐（Coca-Cola）,醒目。商品类别：夜钓漂。"
"44195030684","2080260658454","厨卫配件","200005449","9a5f09434be810293086e7f28f5aaa61","隔音棉包下水管道隔音棉卫生间下水道隔音棉超强消音棉吸音棉自粘静音王一片","有","无","浴卫用品>进水管","1","（1米长）50管阻尼片+2里隔音棉","无","","9780108913","38.0","996","售卖中","0","300.0","克(g)","1","","2026年1月2日-14:08","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44195030685","2080367561749","厨卫配件","200005449","9a5f09434be810293086e7f28f5aaa61","隔音棉包下水管道隔音棉卫生间下水道隔音棉超强消音棉吸音棉自粘静音王一片","有","无","浴卫用品>进水管","1","（1米长）75管阻尼片+2里隔音棉","无","","9780108914","45.0","996","售卖中","0","300.0","克(g)","1","","2026年1月2日-14:08","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44195030686","2080188593080","厨卫配件","200005449","9a5f09434be810293086e7f28f5aaa61","隔音棉包下水管道隔音棉卫生间下水道隔音棉超强消音棉吸音棉自粘静音王一片","有","无","浴卫用品>进水管","1","（1米长）110管阻尼片+2里隔音棉","无","","9780108915","68.0","986","售卖中","0","300.0","克(g)","1","","2026年1月2日-14:08","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44196174723","2080551756876","节日庆典用品","200005326","8ed6f8e9c4031299bcc56e0762ca36d2","（100个）透明亮片气球泡沫气球地推引流小礼品气球婚庆网红","有","无","装饰品>气球","1","","无","","9780105367","38.0","550","售卖中","0","100.0","克(g)","1","","2026年1月2日-13:54","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（定制类不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：气球。"
"44196326596","2080230437966","节日庆典用品","200005326","cd0773215ee2522e7b140b2f03d3fa08","（100个）网红亮片气球透明纸屑婚礼浪漫结婚房生日派对圣诞节布置装饰","有","无","装饰品>气球","1","","无","","9780106273","38.0","550","售卖中","0","100.0","克(g)","1","","2026年1月2日-13:57","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（定制类不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：气球。"
"44196411403","2080750140681","手机数据线/电源线","900002480","5a85eb63a6a91030f8bd7152dec4035b","品胜 苹果iphone 平板手机数据线充电快充线 20w 充电线lighting 白色1米","有","无","排插大全>插头带线","1","","无","","9780106632","38.0","887","售卖中","0","50.0","克(g)","1","","2026年1月2日-13:58","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","未通过-待修正","【信息质量问题】商品图片 特殊图问题：缺少包装标签图，其中【厂名】、【厂址】、【产品型号】缺失；请重新拍摄上传;
","","","是","“商家”或“顾客”因缺货取消订单","品牌：品胜（PISEN）。接口：USBA转TYPE-C。长度（m）：0.5m。快充协议：小米私有协议。原装：是。"
"44189474947","2080429071193","非医用眼罩","200001608","1683520469168034bed38a97b30f68a0","黑色绸带眼罩","有","无","装饰品>装饰","1","","无","","9780100565","38.0","5555","售卖中","0","55.0","克(g)","1","","2026年1月2日-13:28","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（使用后不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：普通眼罩。温馨提示：1.""国家药监局提示您：请正确认识化妆品功效，化妆品不能替代药品，不能治疗皮肤病等疾病""，提醒广大消费者防范化妆品消费风险。    2.由于厂家不定期的更换产品包装，如遇新包装上市可能存在更新滞后，请以收到的实货包装为准！。"
"44193636686","2080188163498","婴儿纸尿片","200005641","4dabb3a4e8430d513a00467045b7ce30","茂名 成人 纸尿裤L号大码老人老年人尿不湿男女批发大号加量装/1包","有","无","日常用品>卫生用品","1","","无","","9780107056","38.0","555","售卖中","0","188.0","克(g)","1","","2026年1月2日-14:01","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：加量。国产/进口：国产。包装方式：普通装。尺码：L。片数：10。适用年龄：18-24个月。适用体重：15kg以上。"
"44195808324","2080774737317","家用五金配件","400000766","becfe032730cec1a203892d4707d17a5","套装304不锈钢垫片螺丝垫圈混装金属平垫圆形介子","有","无","装修用品>五金配件","1","","无","","9780100702","38.0","888","售卖中","0","888.0","克(g)","1","","2026年1月2日-13:29","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"44196086617","2080148186185","网线","200005527","b7c1cb16cec0bc44852d57cf93f9ee18","腾飞多功能网线测试仪网络网线电话线测线仪检测器测网络信号通断1个/份","有","无","电脑配件>电脑用品","1","默认规格","无","","9780101311","38.0","998","售卖中","0","200.0","克(g)","1","","2026年1月2日-13:31","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：腾飞（tenfei）。商品类别：水晶头。性能等级：五类网线。屏蔽类型：非屏蔽。适用宽带：万兆网速。"
"44198085934","2080113839566","唇膜","200004883","c92155a243b5821cc647ea7bb9c0117f","HA 唇膜保湿补水唇膏高颜值女学生淡化唇纹去死皮无色润唇膏一个","有","无","美妆类>化妆用品","1","","无","","9780111834","38.0","6587","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:18","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：颜值。国产/进口：国产。是否为特殊用途化妆品：非特殊化妆品。"
"44194421468","2080480595720","读卡器","200005577","c99d8c6c84b66f787c479efd28150d0d","万能读卡器六合一3.0电脑相机SD内存卡U盘安卓适用华为手机转接头","有","无","电脑配件>电脑用品","1","","无","","9780102202","38.0","548","售卖中","0","20.0","克(g)","1","","2026年1月2日-13:40","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：万能（WNE）。商品类别：多合一。接口：安卓。读取对象：sd卡。"
"44195772474","2080722323937","其他水族用品","200005179","fe6b9cbb94cdbaf7c4dbb2547bb033e7","1斤装饰五彩石头彩色小石子多肉盆栽白石子花盆铺面屋顶庭院装饰","有","无","宠物用品>宠物日用","1","","无","","9780103978","38.0","550","售卖中","0","40.0","克(g)","1","","2026年1月2日-13:48","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"44196287250","2080439848150","毛毯/绒毯","200005452","7fa8d23b97567b6e0cfa9d20bc06ceee","空调毯四季珊瑚绒毯子法兰绒毛毯学生加厚短毛绒床单单件1.8m单人小被子","有","无","家具>床上用品","1","1.2×2米","无","","9780104849","38.0","8873","售卖中","0","100.0","克(g)","1","","2026年1月2日-13:52","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：羊羔绒毯。"
"44196287251","2080407502916","毛毯/绒毯","200005452","7fa8d23b97567b6e0cfa9d20bc06ceee","空调毯四季珊瑚绒毯子法兰绒毛毯学生加厚短毛绒床单单件1.8m单人小被子","有","无","家具>床上用品","1","1.5×2米","无","","9780104850","48.0","8866","售卖中","0","188.0","克(g)","1","","2026年1月2日-13:52","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：羊羔绒毯。"
"44196287252","2080205723766","毛毯/绒毯","200005452","7fa8d23b97567b6e0cfa9d20bc06ceee","空调毯四季珊瑚绒毯子法兰绒毛毯学生加厚短毛绒床单单件1.8m单人小被子","有","无","家具>床上用品","1","1.8×2米","无","","9780104851","58.0","582","售卖中","0","551.0","克(g)","1","","2026年1月2日-13:52","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：羊羔绒毯。"
"44196287253","2080657622532","毛毯/绒毯","200005452","7fa8d23b97567b6e0cfa9d20bc06ceee","空调毯四季珊瑚绒毯子法兰绒毛毯学生加厚短毛绒床单单件1.8m单人小被子","有","无","家具>床上用品","1","2.3×2米","无","","9780104852","68.0","586","售卖中","0","1.0","克(g)","1","","2026年1月2日-13:52","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：羊羔绒毯。"
"44195136081","2080340047697","其他配饰","200005637","6c9caed24ad36d584d4351e230008540","五爪纽扣安装工具套装免钉免缝万能型子母扣安装钳钮扣钳暗扣","有","无","无分类1>无分类","1","100套纽扣不带钳子","无","","9780100743","38.0","588","售卖中","0","55.0","克(g)","1","","2026年1月2日-13:29","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（使用后不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：纽扣。"
"44195136082","2080347994895","其他配饰","200005637","6c9caed24ad36d584d4351e230008540","五爪纽扣安装工具套装免钉免缝万能型子母扣安装钳钮扣钳暗扣","有","无","无分类1>无分类","1","只要钳子","无","","9780100744","38.0","888","售卖中","0","88.0","克(g)","1","","2026年1月2日-13:29","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（使用后不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：纽扣。"
"44195136083","2080422674964","其他配饰","200005637","6c9caed24ad36d584d4351e230008540","五爪纽扣安装工具套装免钉免缝万能型子母扣安装钳钮扣钳暗扣","有","无","无分类1>无分类","1","100套纽扣+钳子","无","","9780100745","68.0","587","售卖中","0","88.0","克(g)","1","","2026年1月2日-13:29","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（使用后不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：纽扣。"
"44195255840","2080539536254","有线耳机","900000990","40f419e36f6b92a6b2db4aba2575927b","羽博数码 适用 苹果12耳机iPhoneX/6/6p/7/7P/8p原裝正品耳塞/一条","有","无","日常用品>手机用品","1","","无","","9780103252","38.0","5547","售卖中","0","500.0","克(g)","1","","2026年1月2日-13:45","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：羽博数码。耳机插头类型：Type-C。佩戴方式：入耳式。"
"44193153983","2080195161883","其他五金用品","200005426","0cf8cbe4dfe2e83a9ca866d2e12d530b","金属保护液防氧化喷雾剂保色用品diy手工材料针圈铁银金合金配件","有","无","无分类1>日常必须品","1","","无","","9780100102","38.0","888","售卖中","0","25.0","克(g)","1","","2026年1月2日-13:25","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44194832294","2080640388803","开关插座","200005444","766aaf17e9580561fa82989cf33cabfb","美的海尔万和电热水器漏电保护器插头漏电开关插座插头通用热水器","有","无","排插大全>插头","1","10A","无","","9780108656","38.0","8876","售卖中","0","899.0","克(g)","1","","2026年1月2日-14:08","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：美的（Midea）。商品类别：其他。"
"44194832295","2080227443369","开关插座","200005444","766aaf17e9580561fa82989cf33cabfb","美的海尔万和电热水器漏电保护器插头漏电开关插座插头通用热水器","有","无","排插大全>插头","1","16A","无","","9780108657","58.0","886","售卖中","0","889.0","克(g)","1","","2026年1月2日-14:08","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：美的（Midea）。商品类别：其他。"
"44195872189","2080307121330","隔离/妆前","200004864","e700cd59d2f9cf808bb287bb4fe223fc","HA绿色菲诗小铺隔离霜空气轻柔妆前乳打底保湿控油持久遮瑕紫隔绿隔学生一支","有","无","美妆类>化妆用品","1","","无","","9780111838","38.0","5888","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:18","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：菲诗小铺（THE FACE SHOP）。质地：其他。国产/进口：进口。是否为特殊用途化妆品：非特殊化妆品。"
"44195337488","2080366090721","节日庆典用品","200005326","80c3b28715d6522d4b58fc866aa55db7","（100个）金色透明亮片气球生日婚礼网红装饰婚房派对场景布置结婚野餐气球","有","无","装饰品>气球","1","","无","","9780105793","38.0","550","售卖中","0","200.0","克(g)","1","","2026年1月2日-13:56","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（定制类不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：气球。"
"44194752186","2080527151780","拖把","200001634","f346db9116384e974b28dacbd7f9cfe7","亿丽佳平板拖把免手家用一拖懒人拖布湿两用神器拖地墩布吸水","有","无","清洁用品>拖把","1","","无","","9780108528","38.0","886","售卖中","0","500.0","克(g)","1","","2026年1月2日-14:07","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"44197201708","2080351660083","厨用剪刀","200004990","bb1f91684652514b8ee027c511318e76","果子修剪枝采果剪摘果剪花椒剪采摘果蔬剪刀花剪蔬果葡萄粒剪刀","有","无","工具大全>剪刀类","1","","无","","9780109151","38.0","556","售卖中","0","20.0","克(g)","1","","2026年1月2日-14:09","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"44194114333","2080168422591","绘画颜料","200005253","113acfc8f8502de707577058c63cf977","石英砂丙烯肌理画丙烯油画颜料立体感画材料细沙80目手工美术1斤","有","无","文具>颜料","1","","无","","9780103725","38.0","9996","售卖中","0","588.0","克(g)","1","","2026年1月2日-13:47","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44194180745","2080310245429","测量工具","200005425","d8cc6f746ef1805be2d09ad3cebc3328","农药残留速测卡 农残速测检测仪试纸试剂卡农药残留测试卡","有","无","无分类1>日常必须品","1","","无","","9780100242","38.0","575","售卖中","0","88.0","克(g)","1","","2026年1月2日-13:26","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：哈哈哈夫。商品类别：其他。"
"44196695755","2080128780105","化妆镜","200004856","218f10c247acb22a6a1908935ed883ec","正品Led化妆镜网红仙女台式带灯宿舍梳妆镜便携随身美妆补光小镜","有","无","日常用品>镜子","1","椭圆形带灯光（3色）","无","","9780110628","43.0","5584","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:13","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。是否带灯：带灯。国产/进口：国产。"
"44196695756","2080274580666","化妆镜","200004856","218f10c247acb22a6a1908935ed883ec","正品Led化妆镜网红仙女台式带灯宿舍梳妆镜便携随身美妆补光小镜","有","无","日常用品>镜子","1","圆形带灯光（3色）","无","","9780110629","38.0","884","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:13","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。是否带灯：带灯。国产/进口：国产。"
"44195073294","2080771023857","男士内裤","200005857","67cf2e5cb7eaf8ac58a1ab302c1e5601","儿童包皮术后内裤专用保护罩手术后恢复割完防护短裤（花色随机）","有","无","无分类1>日常必须品","1","默认规格","无","","9780106867","38.0","9999","售卖中","0","200.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：其他品牌。面料成分：大麻(汉麻/火麻)。商品类别：平角裤。"
"44195073295","2080447853221","男士内裤","200005857","67cf2e5cb7eaf8ac58a1ab302c1e5601","儿童包皮术后内裤专用保护罩手术后恢复割完防护短裤（花色随机）","有","无","无分类1>日常必须品","1","110cm25～33斤","无","","9780106868","38.0","5888","售卖中","0","200.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：其他品牌。面料成分：大麻(汉麻/火麻)。商品类别：平角裤。"
"44195073296","2080671061164","男士内裤","200005857","67cf2e5cb7eaf8ac58a1ab302c1e5601","儿童包皮术后内裤专用保护罩手术后恢复割完防护短裤（花色随机）","有","无","无分类1>日常必须品","1","120cm34～42斤","无","","9780106869","38.0","6550","售卖中","0","200.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：其他品牌。面料成分：大麻(汉麻/火麻)。商品类别：平角裤。"
"44195073297","2080788444492","男士内裤","200005857","67cf2e5cb7eaf8ac58a1ab302c1e5601","儿童包皮术后内裤专用保护罩手术后恢复割完防护短裤（花色随机）","有","无","无分类1>日常必须品","1","130cm40～50斤","无","","9780106870","38.0","5551","售卖中","0","200.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：其他品牌。面料成分：大麻(汉麻/火麻)。商品类别：平角裤。"
"44195073298","2080255192253","男士内裤","200005857","67cf2e5cb7eaf8ac58a1ab302c1e5601","儿童包皮术后内裤专用保护罩手术后恢复割完防护短裤（花色随机）","有","无","无分类1>日常必须品","1","140cm50～60斤","无","","9780106871","38.0","5552","售卖中","0","200.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：其他品牌。面料成分：大麻(汉麻/火麻)。商品类别：平角裤。"
"44195073299","2080146790711","男士内裤","200005857","67cf2e5cb7eaf8ac58a1ab302c1e5601","儿童包皮术后内裤专用保护罩手术后恢复割完防护短裤（花色随机）","有","无","无分类1>日常必须品","1","150cm60～75斤","无","","9780106872","38.0","5548","售卖中","0","200.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：其他品牌。面料成分：大麻(汉麻/火麻)。商品类别：平角裤。"
"44195073300","2080585252948","男士内裤","200005857","67cf2e5cb7eaf8ac58a1ab302c1e5601","儿童包皮术后内裤专用保护罩手术后恢复割完防护短裤（花色随机）","有","无","无分类1>日常必须品","1","160cm75～90斤","无","","9780106873","38.0","8547","售卖中","0","200.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：其他品牌。面料成分：大麻(汉麻/火麻)。商品类别：平角裤。"
"44195073301","2080699910147","男士内裤","200005857","67cf2e5cb7eaf8ac58a1ab302c1e5601","儿童包皮术后内裤专用保护罩手术后恢复割完防护短裤（花色随机）","有","无","无分类1>日常必须品","1","170cm90～110斤","无","","9780106874","50.0","5662","售卖中","0","200.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：其他品牌。面料成分：大麻(汉麻/火麻)。商品类别：平角裤。"
"44195073302","2080713674444","男士内裤","200005857","67cf2e5cb7eaf8ac58a1ab302c1e5601","儿童包皮术后内裤专用保护罩手术后恢复割完防护短裤（花色随机）","有","无","无分类1>日常必须品","1","175cm110～130斤","无","","9780106875","50.0","2005","售卖中","0","200.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：其他品牌。面料成分：大麻(汉麻/火麻)。商品类别：平角裤。"
"44195073303","2080114616265","男士内裤","200005857","67cf2e5cb7eaf8ac58a1ab302c1e5601","儿童包皮术后内裤专用保护罩手术后恢复割完防护短裤（花色随机）","有","无","无分类1>日常必须品","1","180cm130～150斤","无","","9780106876","50.0","5884","售卖中","0","200.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：其他品牌。面料成分：大麻(汉麻/火麻)。商品类别：平角裤。"
"44195073304","2080649769535","男士内裤","200005857","67cf2e5cb7eaf8ac58a1ab302c1e5601","儿童包皮术后内裤专用保护罩手术后恢复割完防护短裤（花色随机）","有","无","无分类1>日常必须品","1","185cm150～180斤","无","","9780106877","50.0","5888","售卖中","0","200.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：其他品牌。面料成分：大麻(汉麻/火麻)。商品类别：平角裤。"
"44193117895","2080204075705","种子/种球","200001503","bed38c493b7001718fb3c2a497260f34","水稻种子深水田抗涝抗虫稻虾共生专用米粒晶莹回甘生态养殖推荐","有","无","无分类1>无分类","1","50克","无","","9780112156","38.0","887","售卖中","0","888.0","克(g)","1","","2026年1月2日-13:25","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：种子。"
"44193117896","2080499465328","种子/种球","200001503","bed38c493b7001718fb3c2a497260f34","水稻种子深水田抗涝抗虫稻虾共生专用米粒晶莹回甘生态养殖推荐","有","无","无分类1>无分类","1","100克","无","","9780112157","60.0","887","售卖中","0","588.0","克(g)","1","","2026年1月2日-13:25","","","","无","无","","","","","正常售卖","","营业全时段","","否","不支持7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：种子。"
